Customer_ID,cohort_month,order_month,months_since_first_purchase
C03133,2024-02,2024-02,0
C03133,2024-02,2024-03,0
C03133,2024-02,2024-06,3
C03133,2024-02,2025-02,11
C03137,2024-03,2024-03,0
C03137,2024-03,2024-08,4
C03137,2024-03,2024-09,5
C03137,2024-03,2025-01,9
C03137,2024-03,2025-04,12
C03137,2024-03,2025-09,17
C03138,2025-10,2025-10,0
C03139,2025-08,2025-08,0
C03141,2025-07,2025-07,0
C03142,2025-03,2025-03,0
C03142,2025-03,2025-06,2
C03143,2024-09,2024-09,0
C03143,2024-09,2024-11,1
C03143,2024-09,2025-10,12
C03144,2024-07,2024-07,0
C03146,2025-10,2025-10,0
C03149,2024-02,2024-02,0
C03149,2024-02,2025-05,15
C03149,2024-02,2025-08,18
C03149,2024-02,2025-12,22
C03152,2025-02,2025-02,0
C03154,2024-06,2024-06,0
C03156,2024-01,2024-01,0
C03156,2024-01,2024-10,8
C03156,2024-01,2025-05,15
C03157,2024-05,2024-05,0
C03157,2024-05,2025-04,10
C03158,2024-07,2024-07,0
C03160,2024-10,2024-10,0
C03162,2025-12,2025-12,0
C03163,2024-04,2024-04,0
C03163,2024-04,2025-03,10
C03163,2024-04,2025-05,12
C03164,2024-08,2024-08,0
C03165,2024-04,2024-04,0
C03165,2024-04,2024-08,3
C03165,2024-04,2025-04,11
C03166,2024-05,2024-05,0
C03168,2024-01,2024-01,0
C03168,2024-01,2024-11,10
C03168,2024-01,2025-02,13
C03169,2025-06,2025-06,0
C03169,2025-06,2025-10,3
C03169,2025-06,2025-11,4
C03170,2024-03,2024-03,0
C03170,2024-03,2024-07,4
C03171,2024-09,2024-09,0
C03172,2025-05,2025-05,0
C03173,2025-04,2025-04,0
C03174,2024-04,2024-04,0
C03174,2024-04,2024-12,7
C03174,2024-04,2025-03,10
C03175,2024-05,2024-05,0
C03175,2024-05,2025-03,9
C03175,2024-05,2025-04,10
C03176,2024-02,2024-02,0
C03176,2024-02,2024-12,9
C03176,2024-02,2025-03,12
C03176,2024-02,2025-09,18
C03176,2024-02,2025-11,20
C03177,2025-02,2025-02,0
C03178,2025-05,2025-05,0
C03179,2025-09,2025-09,0
C03180,2025-04,2025-04,0
C03181,2024-05,2024-05,0
C03181,2024-05,2024-09,3
C03181,2024-05,2025-08,14
C03184,2024-02,2024-02,0
C03184,2024-02,2024-05,2
C03184,2024-02,2024-08,5
C03184,2024-02,2024-09,6
C03184,2024-02,2024-11,8
C03184,2024-02,2025-06,15
C03184,2024-02,2025-07,16
C03186,2024-03,2024-03,0
C03186,2024-03,2024-06,2
C03186,2024-03,2024-11,7
C03186,2024-03,2025-03,11
C03187,2024-04,2024-04,0
C03187,2024-04,2025-11,18
C03188,2025-05,2025-05,0
C03188,2025-05,2025-12,6
C03190,2024-07,2024-07,0
C03192,2024-05,2024-05,0
C03192,2024-05,2025-07,13
C03193,2024-11,2024-11,0
C03193,2024-11,2025-06,6
C03194,2025-01,2025-01,0
C03194,2025-01,2025-03,1
C03194,2025-01,2025-12,10
C03195,2024-12,2024-12,0
C03195,2024-12,2025-08,7
C03196,2024-04,2024-04,0
C03196,2024-04,2025-01,8
C03196,2024-04,2025-03,10
C03196,2024-04,2025-11,18
C03197,2025-05,2025-05,0
C03197,2025-05,2025-12,6
C03198,2024-12,2024-12,0
C03198,2024-12,2025-01,0
C03198,2024-12,2025-02,1
C03198,2024-12,2025-09,8
C03198,2024-12,2025-12,11
C03199,2025-04,2025-04,0
C03202,2024-04,2024-04,0
C03202,2024-04,2024-11,6
C03202,2024-04,2025-05,12
C03202,2024-04,2025-08,15
C03204,2024-02,2024-02,0
C03204,2024-02,2024-03,0
C03204,2024-02,2025-06,15
C03204,2024-02,2025-09,18
C03204,2024-02,2025-12,21
C03205,2025-02,2025-02,0
C03205,2025-02,2025-08,5
C03205,2025-02,2025-10,7
C03205,2025-02,2025-12,9
C03206,2024-03,2024-03,0
C03206,2024-03,2024-06,2
C03206,2024-03,2025-05,13
C03207,2024-01,2024-01,0
C03207,2024-01,2024-11,9
C03207,2024-01,2025-02,12
C03207,2024-01,2025-04,14
C03207,2024-01,2025-06,16
C03207,2024-01,2025-11,21
C03209,2024-08,2024-08,0
C03210,2025-05,2025-05,0
C03211,2024-05,2024-05,0
C03211,2024-05,2025-04,10
C03212,2024-02,2024-02,0
C03212,2024-02,2025-01,10
C03212,2024-02,2025-06,15
C03213,2024-12,2024-12,0
C03213,2024-12,2025-09,8
C03214,2024-06,2024-06,0
C03214,2024-06,2025-05,10
C03215,2025-01,2025-01,0
C03215,2025-01,2025-04,2
C03215,2025-01,2025-05,3
C03215,2025-01,2025-07,5
C03216,2024-04,2024-04,0
C03218,2024-06,2024-06,0
C03218,2024-06,2025-06,11
C03218,2024-06,2025-08,13
C03218,2024-06,2025-09,14
C03219,2025-06,2025-06,0
C03219,2025-06,2025-09,2
C03221,2025-03,2025-03,0
C03221,2025-03,2025-07,3
C03222,2024-04,2024-04,0
C03222,2024-04,2024-11,6
C03223,2024-07,2024-07,0
C03223,2024-07,2025-01,5
C03224,2024-09,2024-09,0
C03224,2024-09,2024-11,1
C03224,2024-09,2025-08,10
C03225,2024-07,2024-07,0
C03225,2024-07,2024-11,3
C03225,2024-07,2025-01,5
C03226,2025-09,2025-09,0
C03226,2025-09,2025-11,1
C03227,2024-12,2024-12,0
C03227,2024-12,2025-01,1
C03227,2024-12,2025-02,2
C03227,2024-12,2025-07,7
C03228,2025-06,2025-06,0
C03228,2025-06,2025-09,2
C03229,2024-07,2024-07,0
C03229,2024-07,2024-10,2
C03229,2024-07,2025-02,6
C03229,2024-07,2025-10,14
C03230,2025-03,2025-03,0
C03231,2024-07,2024-07,0
C03231,2024-07,2024-11,3
C03232,2024-04,2024-04,0
C03232,2024-04,2025-03,10
C03232,2024-04,2025-06,13
C03235,2024-01,2024-01,0
C03235,2024-01,2024-10,8
C03235,2024-01,2024-12,10
C03236,2024-01,2024-01,0
C03236,2024-01,2025-02,12
C03236,2024-01,2025-10,20
C03238,2024-01,2024-01,0
C03238,2024-01,2024-11,9
C03238,2024-01,2025-07,17
C03239,2024-02,2024-02,0
C03240,2024-05,2024-05,0
C03240,2024-05,2025-09,15
C03241,2024-06,2024-06,0
C03241,2024-06,2025-07,12
C03242,2024-07,2024-07,0
C03243,2024-05,2024-05,0
C03244,2025-08,2025-08,0
C03245,2024-06,2024-06,0
C03245,2024-06,2024-07,1
C03245,2024-06,2024-09,3
C03246,2024-03,2024-03,0
C03246,2024-03,2024-04,0
C03246,2024-03,2024-08,4
C03246,2024-03,2024-11,7
C03246,2024-03,2025-08,16
C03247,2024-08,2024-08,0
C03247,2024-08,2025-12,15
C03249,2024-09,2024-09,0
C03249,2024-09,2025-11,13
C03250,2024-05,2024-05,0
C03250,2024-05,2024-09,3
C03252,2025-09,2025-09,0
C03253,2024-10,2024-10,0
C03254,2024-03,2024-03,0
C03254,2024-03,2025-02,10
C03254,2024-03,2025-09,17
C03256,2024-07,2024-07,0
C03257,2024-08,2024-08,0
C03257,2024-08,2025-10,13
C03258,2025-04,2025-04,0
C03259,2024-10,2024-10,0
C03259,2024-10,2024-11,0
C03259,2024-10,2025-03,4
C03260,2024-01,2024-01,0
C03260,2024-01,2024-09,7
C03261,2024-01,2024-01,0
C03263,2024-05,2024-05,0
C03266,2024-11,2024-11,0
C03266,2024-11,2025-06,6
C03266,2024-11,2025-11,11
C03267,2025-03,2025-03,0
C03267,2025-03,2025-10,6
C03268,2024-12,2024-12,0
C03268,2024-12,2025-01,0
C03268,2024-12,2025-03,2
C03268,2024-12,2025-06,5
C03268,2024-12,2025-11,10
C03269,2024-01,2024-01,0
C03269,2024-01,2024-06,4
C03269,2024-01,2025-06,16
C03270,2024-03,2024-03,0
C03270,2024-03,2025-06,14
C03270,2024-03,2025-08,16
C03271,2024-09,2024-09,0
C03271,2024-09,2025-12,14
C03272,2024-02,2024-02,0
C03272,2024-02,2024-11,8
C03272,2024-02,2025-05,14
C03272,2024-02,2025-06,15
C03272,2024-02,2025-12,21
C03273,2024-04,2024-04,0
C03273,2024-04,2024-05,0
C03273,2024-04,2024-11,6
C03274,2024-05,2024-05,0
C03274,2024-05,2025-10,16
C03275,2024-10,2024-10,0
C03276,2024-01,2024-01,0
C03276,2024-01,2024-06,4
C03276,2024-01,2025-12,22
C03277,2024-07,2024-07,0
C03277,2024-07,2024-10,2
C03277,2024-07,2025-11,15
C03279,2024-04,2024-04,0
C03279,2024-04,2025-02,9
C03279,2024-04,2025-07,14
C03281,2025-01,2025-01,0
C03282,2024-03,2024-03,0
C03282,2024-03,2024-04,0
C03282,2024-03,2024-05,1
C03282,2024-03,2024-10,6
C03282,2024-03,2025-04,12
C03284,2024-02,2024-02,0
C03284,2024-02,2024-03,0
C03284,2024-02,2025-12,21
C03285,2024-09,2024-09,0
C03286,2025-09,2025-09,0
C03290,2025-06,2025-06,0
C03291,2024-01,2024-01,0
C03291,2024-01,2024-05,3
C03291,2024-01,2024-11,9
C03291,2024-01,2024-12,10
C03291,2024-01,2025-06,16
C03294,2024-07,2024-07,0
C03295,2024-06,2024-06,0
C03295,2024-06,2025-02,7
C03295,2024-06,2025-04,9
C03295,2024-06,2025-10,15
C03296,2024-04,2024-04,0
C03296,2024-04,2025-08,15
C03297,2024-12,2024-12,0
C03297,2024-12,2025-10,9
C03298,2024-03,2024-03,0
C03298,2024-03,2025-08,16
C03298,2024-03,2025-12,20
C03299,2024-02,2024-02,0
C03299,2024-02,2025-04,13
C03299,2024-02,2025-11,20
C03299,2024-02,2025-12,21
C03302,2024-05,2024-05,0
C03302,2024-05,2025-07,13
C03303,2024-02,2024-02,0
C03303,2024-02,2025-10,19
C03304,2024-10,2024-10,0
C03305,2024-08,2024-08,0
C03305,2024-08,2024-09,0
C03305,2024-08,2025-05,8
C03307,2025-01,2025-01,0
C03307,2025-01,2025-08,6
C03308,2024-01,2024-01,0
C03308,2024-01,2024-10,8
C03308,2024-01,2025-02,12
C03308,2024-01,2025-11,21
C03310,2025-03,2025-03,0
C03310,2025-03,2025-09,5
C03312,2024-02,2024-02,0
C03312,2024-02,2024-07,4
C03314,2025-06,2025-06,0
C03314,2025-06,2025-11,4
C03314,2025-06,2025-12,5
C03315,2024-01,2024-01,0
C03315,2024-01,2024-07,5
C03315,2024-01,2024-08,6
C03315,2024-01,2024-12,10
C03317,2024-10,2024-10,0
C03317,2024-10,2025-10,11
C03318,2024-04,2024-04,0
C03318,2024-04,2025-09,17
C03319,2024-07,2024-07,0
C03319,2024-07,2024-12,4
C03319,2024-07,2025-01,5
C03319,2024-07,2025-05,9
C03319,2024-07,2025-06,10
C03319,2024-07,2025-12,16
C03320,2024-05,2024-05,0
C03320,2024-05,2024-08,2
C03320,2024-05,2024-10,4
C03320,2024-05,2025-07,13
C03321,2024-05,2024-05,0
C03322,2025-10,2025-10,0
C03322,2025-10,2025-12,1
C03323,2024-02,2024-02,0
C03323,2024-02,2024-05,2
C03323,2024-02,2025-01,10
C03324,2024-01,2024-01,0
C03324,2024-01,2024-02,0
C03324,2024-01,2024-07,5
C03324,2024-01,2025-01,11
C03324,2024-01,2025-03,13
C03324,2024-01,2025-07,17
C03324,2024-01,2025-10,20
C03325,2025-03,2025-03,0
C03327,2024-02,2024-02,0
C03327,2024-02,2024-07,4
C03327,2024-02,2024-12,9
C03328,2025-03,2025-03,0
C03328,2025-03,2025-08,4
C03329,2024-03,2024-03,0
C03329,2024-03,2024-05,1
C03329,2024-03,2025-03,11
C03330,2025-06,2025-06,0
C03332,2025-10,2025-10,0
C03333,2025-02,2025-02,0
C03333,2025-02,2025-09,6
C03333,2025-02,2025-10,7
C03334,2024-01,2024-01,0
C03334,2024-01,2025-02,12
C03334,2024-01,2025-03,13
C03334,2024-01,2025-08,18
C03335,2024-10,2024-10,0
C03335,2024-10,2025-07,8
C03336,2024-01,2024-01,0
C03337,2024-02,2024-02,0
C03337,2024-02,2025-02,11
C03338,2024-02,2024-02,0
C03338,2024-02,2024-04,1
C03338,2024-02,2024-05,2
C03338,2024-02,2025-03,12
C03338,2024-02,2025-08,17
C03338,2024-02,2025-10,19
C03339,2024-05,2024-05,0
C03339,2024-05,2025-07,13
C03341,2024-11,2024-11,0
C03342,2024-03,2024-03,0
C03342,2024-03,2025-11,19
C03343,2024-07,2024-07,0
C03343,2024-07,2025-12,16
C03344,2024-01,2024-01,0
C03348,2025-02,2025-02,0
C03349,2024-01,2024-01,0
C03351,2024-08,2024-08,0
C03351,2024-08,2025-04,7
C03353,2025-05,2025-05,0
C03353,2025-05,2025-06,0
C03355,2024-09,2024-09,0
C03355,2024-09,2024-12,2
C03355,2024-09,2025-06,8
C03356,2025-05,2025-05,0
C03357,2024-07,2024-07,0
C03360,2024-02,2024-02,0
C03360,2024-02,2024-04,1
C03360,2024-02,2025-02,11
C03363,2024-02,2024-02,0
C03364,2025-08,2025-08,0
C03364,2025-08,2025-10,1
C03365,2025-06,2025-06,0
C03366,2024-01,2024-01,0
C03367,2024-07,2024-07,0
C03367,2024-07,2025-12,16
C03369,2025-10,2025-10,0
C03370,2025-02,2025-02,0
C03372,2025-12,2025-12,0
C03373,2025-01,2025-01,0
C03374,2024-05,2024-05,0
C03374,2024-05,2025-07,13
C03376,2025-05,2025-05,0
C03377,2025-03,2025-03,0
C03377,2025-03,2025-06,2
C03378,2024-03,2024-03,0
C03378,2024-03,2024-05,1
C03378,2024-03,2024-10,6
C03378,2024-03,2025-11,19
C03379,2024-01,2024-01,0
C03379,2024-01,2024-08,6
C03379,2024-01,2025-01,11
C03379,2024-01,2025-07,17
C03380,2024-04,2024-04,0
C03380,2024-04,2025-10,17
C03381,2024-07,2024-07,0
C03381,2024-07,2025-01,5
C03381,2024-07,2025-05,9
C03381,2024-07,2025-07,11
C03381,2024-07,2025-12,16
C03383,2024-09,2024-09,0
C03384,2025-01,2025-01,0
C03385,2024-01,2024-01,0
C03385,2024-01,2024-06,4
C03385,2024-01,2025-01,11
C03385,2024-01,2025-02,12
C03385,2024-01,2025-12,22
C03386,2024-10,2024-10,0
C03386,2024-10,2025-07,8
C03387,2024-07,2024-07,0
C03387,2024-07,2024-08,0
C03389,2024-04,2024-04,0
C03389,2024-04,2025-01,8
C03389,2024-04,2025-09,16
C03389,2024-04,2025-10,17
C03390,2024-08,2024-08,0
C03391,2024-03,2024-03,0
C03391,2024-03,2025-07,15
C03392,2024-02,2024-02,0
C03393,2025-05,2025-05,0
C03393,2025-05,2025-08,2
C03394,2025-01,2025-01,0
C03395,2024-02,2024-02,0
C03395,2024-02,2025-01,10
C03395,2024-02,2025-05,14
C03395,2024-02,2025-07,16
C03396,2025-12,2025-12,0
C03397,2024-01,2024-01,0
C03397,2024-01,2024-03,1
C03397,2024-01,2024-08,6
C03397,2024-01,2025-08,18
C03397,2024-01,2025-09,19
C03398,2025-12,2025-12,0
C03399,2024-01,2024-01,0
C03399,2024-01,2024-07,5
C03400,2025-06,2025-06,0
C03402,2024-02,2024-02,0
C03405,2024-08,2024-08,0
C03405,2024-08,2024-10,1
C03406,2024-09,2024-09,0
C03406,2024-09,2025-06,8
C03406,2024-09,2025-11,13
C03407,2024-03,2024-03,0
C03408,2024-06,2024-06,0
C03408,2024-06,2024-07,0
C03409,2024-03,2024-03,0
C03409,2024-03,2024-07,3
C03409,2024-03,2025-04,12
C03409,2024-03,2025-12,20
C03410,2024-09,2024-09,0
C03410,2024-09,2024-12,2
C03410,2024-09,2025-07,9
C03411,2024-01,2024-01,0
C03411,2024-01,2025-08,18
C03413,2024-02,2024-02,0
C03413,2024-02,2024-04,1
C03413,2024-02,2024-11,8
C03413,2024-02,2025-03,12
C03413,2024-02,2025-04,13
C03413,2024-02,2025-07,16
C03413,2024-02,2025-10,19
C03415,2024-12,2024-12,0
C03416,2024-10,2024-10,0
C03418,2024-08,2024-08,0
C03418,2024-08,2025-04,7
C03420,2024-03,2024-03,0
C03420,2024-03,2025-10,18
C03421,2025-11,2025-11,0
C03422,2024-09,2024-09,0
C03423,2024-02,2024-02,0
C03423,2024-02,2025-10,19
C03423,2024-02,2025-11,20
C03424,2025-10,2025-10,0
C03425,2024-04,2024-04,0
C03425,2024-04,2024-11,6
C03425,2024-04,2025-03,10
C03425,2024-04,2025-09,16
C03425,2024-04,2025-10,17
C03425,2024-04,2025-11,18
C03426,2024-02,2024-02,0
C03427,2024-02,2024-02,0
C03427,2024-02,2024-06,3
C03427,2024-02,2024-11,8
C03427,2024-02,2025-01,10
C03427,2024-02,2025-11,20
C03428,2024-02,2024-02,0
C03428,2024-02,2024-11,8
C03429,2025-08,2025-08,0
C03430,2024-12,2024-12,0
C03431,2025-08,2025-08,0
C03432,2024-01,2024-01,0
C03432,2024-01,2024-04,2
C03434,2024-04,2024-04,0
C03434,2024-04,2024-09,4
C03435,2024-03,2024-03,0
C03435,2024-03,2024-10,6
C03436,2024-01,2024-01,0
C03436,2024-01,2025-04,14
C03437,2025-10,2025-10,0
C03440,2025-03,2025-03,0
C03440,2025-03,2025-08,4
C03440,2025-03,2025-10,6
C03440,2025-03,2025-11,7
C03441,2025-08,2025-08,0
C03442,2024-01,2024-01,0
C03442,2024-01,2024-04,3
C03442,2024-01,2024-07,6
C03442,2024-01,2024-11,10
C03442,2024-01,2025-08,19
C03443,2024-09,2024-09,0
C03445,2024-04,2024-04,0
C03445,2024-04,2025-08,15
C03445,2024-04,2025-10,17
C03447,2024-09,2024-09,0
C03448,2024-05,2024-05,0
C03448,2024-05,2025-09,15
C03449,2024-10,2024-10,0
C03449,2024-10,2025-02,3
C03449,2024-10,2025-06,7
C03450,2025-12,2025-12,0
C03451,2024-09,2024-09,0
C03453,2024-02,2024-02,0
C03454,2024-07,2024-07,0
C03454,2024-07,2024-11,3
C03454,2024-07,2025-08,12
C03454,2024-07,2025-09,13
C03455,2024-01,2024-01,0
C03455,2024-01,2024-10,8
C03455,2024-01,2024-11,9
C03455,2024-01,2025-08,18
C03456,2024-12,2024-12,0
C03456,2024-12,2025-01,1
C03456,2024-12,2025-07,7
C03456,2024-12,2025-12,12
C03457,2024-06,2024-06,0
C03457,2024-06,2024-10,3
C03457,2024-06,2025-11,16
C03458,2025-06,2025-06,0
C03459,2024-02,2024-02,0
C03459,2024-02,2025-04,13
C03459,2024-02,2025-05,14
C03460,2024-03,2024-03,0
C03460,2024-03,2024-08,4
C03461,2025-11,2025-11,0
C03463,2024-11,2024-11,0
C03463,2024-11,2024-12,0
C03464,2024-11,2024-11,0
C03464,2024-11,2025-01,1
C03464,2024-11,2025-06,6
C03464,2024-11,2025-08,8
C03465,2024-10,2024-10,0
C03465,2024-10,2024-12,1
C03465,2024-10,2025-03,4
C03465,2024-10,2025-12,13
C03466,2024-07,2024-07,0
C03466,2024-07,2024-12,4
C03466,2024-07,2025-05,9
C03467,2024-10,2024-10,0
C03467,2024-10,2025-05,6
C03470,2024-05,2024-05,0
C03470,2024-05,2025-02,8
C03470,2024-05,2025-08,14
C03473,2024-01,2024-01,0
C03473,2024-01,2024-11,9
C03473,2024-01,2025-07,17
C03474,2024-02,2024-02,0
C03474,2024-02,2024-11,8
C03474,2024-02,2024-12,9
C03475,2024-08,2024-08,0
C03475,2024-08,2024-09,0
C03476,2024-03,2024-03,0
C03476,2024-03,2024-05,1
C03476,2024-03,2024-06,2
C03476,2024-03,2024-12,8
C03478,2024-06,2024-06,0
C03478,2024-06,2024-09,2
C03478,2024-06,2025-03,8
C03478,2024-06,2025-07,12
C03479,2024-03,2024-03,0
C03479,2024-03,2024-05,1
C03479,2024-03,2025-05,13
C03481,2025-06,2025-06,0
C03481,2025-06,2025-07,0
C03482,2024-04,2024-04,0
C03483,2024-08,2024-08,0
C03483,2024-08,2025-01,4
C03484,2024-04,2024-04,0
C03486,2024-07,2024-07,0
C03486,2024-07,2024-09,1
C03486,2024-07,2024-11,3
C03487,2024-09,2024-09,0
C03487,2024-09,2025-01,3
C03488,2024-01,2024-01,0
C03488,2024-01,2024-04,2
C03488,2024-01,2024-05,3
C03488,2024-01,2024-09,7
C03489,2024-02,2024-02,0
C03489,2024-02,2025-01,10
C03491,2024-01,2024-01,0
C03491,2024-01,2024-02,0
C03491,2024-01,2024-07,5
C03492,2024-10,2024-10,0
C03493,2024-03,2024-03,0
C03493,2024-03,2024-05,1
C03493,2024-03,2024-12,8
C03493,2024-03,2025-04,12
C03493,2024-03,2025-05,13
C03494,2024-10,2024-10,0
C03494,2024-10,2025-04,5
C03494,2024-10,2025-07,8
C03494,2024-10,2025-09,10
C03495,2024-03,2024-03,0
C03496,2024-02,2024-02,0
C03496,2024-02,2024-12,9
C03496,2024-02,2025-08,17
C03497,2024-11,2024-11,0
C03497,2024-11,2025-03,3
C03498,2024-01,2024-01,0
C03499,2024-12,2024-12,0
C03499,2024-12,2025-03,2
C03499,2024-12,2025-04,3
C03500,2024-08,2024-08,0
C03500,2024-08,2025-05,8
C03501,2025-02,2025-02,0
C03501,2025-02,2025-12,9
C03502,2024-02,2024-02,0
C03502,2024-02,2024-04,1
C03504,2024-08,2024-08,0
C03505,2025-01,2025-01,0
C03507,2024-01,2024-01,0
C03509,2024-01,2024-01,0
C03509,2024-01,2024-10,8
C03509,2024-01,2025-11,21
C03510,2024-03,2024-03,0
C03510,2024-03,2024-08,4
C03510,2024-03,2024-10,6
C03510,2024-03,2025-06,14
C03510,2024-03,2025-09,17
C03511,2024-12,2024-12,0
C03511,2024-12,2025-05,4
C03512,2024-02,2024-02,0
C03512,2024-02,2024-04,1
C03512,2024-02,2025-08,17
C03513,2024-04,2024-04,0
C03513,2024-04,2024-07,2
C03514,2024-04,2024-04,0
C03514,2024-04,2025-01,8
C03515,2024-01,2024-01,0
C03515,2024-01,2024-05,3
C03516,2025-05,2025-05,0
C03516,2025-05,2025-07,1
C03516,2025-05,2025-08,2
C03517,2024-01,2024-01,0
C03517,2024-01,2024-04,2
C03517,2024-01,2024-05,3
C03517,2024-01,2025-01,11
C03518,2024-01,2024-01,0
C03520,2025-07,2025-07,0
C03521,2024-03,2024-03,0
C03521,2024-03,2024-07,3
C03521,2024-03,2025-01,9
C03521,2024-03,2025-02,10
C03521,2024-03,2025-06,14
C03522,2024-07,2024-07,0
C03522,2024-07,2024-09,1
C03524,2025-11,2025-11,0
C03525,2024-04,2024-04,0
C03525,2024-04,2025-05,12
C03525,2024-04,2025-08,15
C03526,2024-09,2024-09,0
C03526,2024-09,2024-10,0
C03529,2024-01,2024-01,0
C03529,2024-01,2024-04,2
C03529,2024-01,2025-03,13
C03529,2024-01,2025-04,14
C03530,2024-07,2024-07,0
C03532,2024-05,2024-05,0
C03532,2024-05,2024-07,1
C03532,2024-05,2024-11,5
C03532,2024-05,2024-12,6
C03532,2024-05,2025-06,12
C03533,2025-04,2025-04,0
C03534,2025-09,2025-09,0
C03536,2024-06,2024-06,0
C03536,2024-06,2025-04,10
C03537,2024-05,2024-05,0
C03539,2024-05,2024-05,0
C03539,2024-05,2024-12,6
C03539,2024-05,2025-07,13
C03540,2024-09,2024-09,0
C03541,2024-07,2024-07,0
C03541,2024-07,2024-09,1
C03541,2024-07,2025-02,6
C03543,2024-01,2024-01,0
C03543,2024-01,2024-09,7
C03544,2024-04,2024-04,0
C03544,2024-04,2024-08,3
C03544,2024-04,2024-10,5
C03544,2024-04,2025-04,11
C03545,2024-06,2024-06,0
C03545,2024-06,2024-07,0
C03545,2024-06,2025-10,15
C03546,2025-01,2025-01,0
C03546,2025-01,2025-04,2
C03546,2025-01,2025-12,10
C03547,2024-07,2024-07,0
C03548,2024-03,2024-03,0
C03548,2024-03,2025-08,16
C03549,2024-11,2024-11,0
C03550,2024-09,2024-09,0
C03550,2024-09,2025-07,9
C03551,2024-04,2024-04,0
C03552,2024-04,2024-04,0
C03553,2024-05,2024-05,0
C03553,2024-05,2025-01,7
C03553,2024-05,2025-08,14
C03555,2025-08,2025-08,0
C03557,2024-01,2024-01,0
C03557,2024-01,2024-02,0
C03557,2024-01,2025-04,14
C03557,2024-01,2025-05,15
C03557,2024-01,2025-10,20
C03558,2024-05,2024-05,0
C03558,2024-05,2025-02,8
C03558,2024-05,2025-09,15
C03558,2024-05,2025-11,17
C03559,2025-07,2025-07,0
C03559,2025-07,2025-12,4
C03561,2024-05,2024-05,0
C03561,2024-05,2025-12,18
C03565,2024-02,2024-02,0
C03565,2024-02,2025-07,16
C03565,2024-02,2025-11,20
C03567,2024-04,2024-04,0
C03568,2024-03,2024-03,0
C03568,2024-03,2024-07,3
C03568,2024-03,2024-11,7
C03568,2024-03,2024-12,8
C03569,2025-11,2025-11,0
C03570,2025-07,2025-07,0
C03571,2024-01,2024-01,0
C03571,2024-01,2024-06,4
C03571,2024-01,2025-06,16
C03576,2024-04,2024-04,0
C03576,2024-04,2024-10,5
C03577,2024-07,2024-07,0
C03578,2024-12,2024-12,0
C03578,2024-12,2025-06,5
C03579,2024-03,2024-03,0
C03579,2024-03,2024-09,5
C03579,2024-03,2025-02,10
C03579,2024-03,2025-10,18
C03580,2024-01,2024-01,0
C03580,2024-01,2024-02,0
C03580,2024-01,2024-12,10
C03580,2024-01,2025-11,21
C03581,2025-10,2025-10,0
C03582,2025-01,2025-01,0
C03583,2024-02,2024-02,0
C03584,2024-03,2024-03,0
C03584,2024-03,2024-11,7
C03584,2024-03,2025-06,14
C03584,2024-03,2025-11,19
C03585,2025-11,2025-11,0
C03586,2025-02,2025-02,0
C03586,2025-02,2025-08,5
C03587,2024-10,2024-10,0
C03588,2025-03,2025-03,0
C03588,2025-03,2025-09,6
C03589,2024-03,2024-03,0
C03589,2024-03,2025-11,19
C03590,2024-05,2024-05,0
C03590,2024-05,2025-10,16
C03591,2024-03,2024-03,0
C03591,2024-03,2024-08,4
C03591,2024-03,2025-11,19
C03592,2024-01,2024-01,0
C03592,2024-01,2024-03,1
C03592,2024-01,2024-09,7
C03592,2024-01,2025-02,12
C03592,2024-01,2025-10,20
C03593,2025-03,2025-03,0
C03594,2024-01,2024-01,0
C03594,2024-01,2025-04,14
C03595,2025-01,2025-01,0
C03595,2025-01,2025-04,2
C03596,2025-02,2025-02,0
C03596,2025-02,2025-06,3
C03597,2024-02,2024-02,0
C03597,2024-02,2024-12,9
C03597,2024-02,2025-12,21
C03598,2025-03,2025-03,0
C03598,2025-03,2025-05,1
C03598,2025-03,2025-08,4
C03598,2025-03,2025-09,5
C03600,2024-11,2024-11,0
C03600,2024-11,2025-07,7
C03600,2024-11,2025-12,12
C03601,2024-03,2024-03,0
C03601,2024-03,2025-12,20
C03603,2024-05,2024-05,0
C03603,2024-05,2024-08,2
C03605,2024-01,2024-01,0
C03605,2024-01,2024-05,3
C03605,2024-01,2024-06,4
C03605,2024-01,2024-12,10
C03605,2024-01,2025-11,21
C03606,2024-06,2024-06,0
C03606,2024-06,2024-08,1
C03606,2024-06,2025-05,10
C03608,2024-02,2024-02,0
C03608,2024-02,2025-04,13
C03609,2025-10,2025-10,0
C03610,2024-06,2024-06,0
C03611,2024-02,2024-02,0
C03611,2024-02,2025-08,17
C03611,2024-02,2025-10,19
C03611,2024-02,2025-11,20
C03612,2024-10,2024-10,0
C03612,2024-10,2025-10,11
C03612,2024-10,2025-11,12
C03614,2025-02,2025-02,0
C03614,2025-02,2025-07,4
C03615,2024-07,2024-07,0
C03615,2024-07,2024-11,3
C03615,2024-07,2025-03,7
C03615,2024-07,2025-06,10
C03616,2024-10,2024-10,0
C03617,2025-05,2025-05,0
C03618,2024-01,2024-01,0
C03619,2024-01,2024-01,0
C03619,2024-01,2024-09,7
C03621,2024-03,2024-03,0
C03621,2024-03,2024-07,3
C03621,2024-03,2025-04,12
C03622,2025-01,2025-01,0
C03623,2024-08,2024-08,0
C03624,2025-02,2025-02,0
C03625,2025-12,2025-12,0
