Customer_ID,order_month
C04926,2024-01
C04926,2024-02
C04926,2024-07
C04926,2024-09
C04926,2024-12
C04926,2025-10
C04927,2024-01
C04927,2024-08
C04927,2025-03
C04927,2025-09
C04928,2024-01
C04928,2024-08
C04928,2024-11
C04928,2025-01
C04929,2024-03
C04931,2024-04
C04931,2024-07
C04931,2024-08
C04931,2025-01
C04931,2025-08
C04931,2025-11
C04932,2024-06
C04932,2024-07
C04932,2025-02
C04932,2025-08
C04934,2024-07
C04934,2024-08
C04934,2024-12
C04935,2024-01
C04935,2025-07
C04936,2025-11
C04937,2024-02
C04938,2024-05
C04938,2025-05
C04938,2025-08
C04940,2024-02
C04940,2024-09
C04941,2025-07
C04942,2024-04
C04942,2024-09
C04942,2025-05
C04942,2025-09
C04943,2024-08
C04943,2025-08
C04943,2025-09
C04944,2024-11
C04944,2024-12
C04944,2025-07
C04944,2025-12
C04945,2024-10
C04946,2024-06
C04947,2025-04
C04948,2025-01
C04948,2025-03
C04949,2025-11
C04950,2024-04
C04950,2024-05
C04950,2024-11
C04950,2025-03
C04950,2025-06
C04950,2025-08
C04951,2024-06
C04951,2025-12
C04952,2025-04
C04952,2025-07
C04953,2024-01
C04953,2024-10
C04953,2025-01
C04953,2025-08
C04954,2024-05
C04955,2024-07
C04955,2024-10
C04955,2024-12
C04955,2025-04
C04956,2025-03
C04958,2024-03
C04958,2025-03
C04958,2025-06
C04958,2025-08
C04959,2025-05
C04960,2024-01
C04961,2024-02
C04963,2025-04
C04963,2025-08
C04963,2025-09
C04963,2025-10
C04965,2024-06
C04966,2025-02
C04968,2024-04
C04968,2024-06
C04968,2024-10
C04969,2024-04
C04970,2025-05
C04970,2025-10
C04971,2025-01
C04972,2024-01
C04972,2024-03
C04973,2025-05
C04974,2024-07
C04974,2025-02
C04974,2025-05
C04977,2024-03
C04977,2024-08
C04977,2025-06
C04977,2025-12
C04978,2025-06
C04978,2025-12
C04980,2024-07
C04980,2025-03
C04980,2025-05
C04980,2025-12
C04981,2025-08
C04982,2024-06
C04982,2025-06
C04983,2024-06
C04984,2025-05
C04985,2025-08
C04986,2024-05
C04987,2024-07
C04988,2024-02
C04988,2024-04
C04988,2024-09
C04988,2025-09
C04988,2025-12
C04989,2024-01
C04989,2024-03
C04989,2024-09
C04989,2024-12
C04989,2025-03
C04989,2025-04
C04989,2025-05
C04989,2025-11
C04990,2025-10
C04993,2024-04
C04993,2025-03
C04994,2024-03
C04994,2025-04
C04994,2025-09
C04996,2024-06
C04996,2024-12
C04996,2025-02
C04997,2024-02
C04997,2024-08
C04997,2025-03
C04998,2024-08
C04998,2025-01
C04998,2025-02
C04998,2025-05
C05000,2024-01
C05000,2024-10
C05000,2025-06
C05000,2025-12
